"","rep","dispersal","sig_niche","alpha","space_var_part_Space","space_var_part_both","space_var_part_Environment","space_var_part_Residual"
"3838","3","0.0464158883361278","0.464158883361278","equal","0.000125939148853393","0.0607742905063108","0.363650661973498","0.575449108371337"
"3839","3","0.0464158883361278","0.464158883361278","patch","0.0182817641035714","0.135476006886801","0.609842379780505","0.236399849229123"
"3840","3","0.0464158883361278","10","0.5","0","0","0.00868212045588224","1.02267911320262"
"3841","3","0.0464158883361278","10","1.5","0.0611159606772412","0.00944423301410102","0","0.93714681438208"
"3842","3","0.0464158883361278","10","equal","0","0.00122937221387964","0","1.04420886785746"
"3843","3","0.0464158883361278","10","patch","0","0.00675171377729133","0","1.01909831702545"
"3844","3","0.0464158883361278","1","0.5","0.0372325428008808","0.0109636085517307","0.1987219218677","0.753081926779689"
"3845","3","0.0464158883361278","1","1.5","0.00912161935217348","8.32607260063956e-05","0.199470485101799","0.791324634820022"
"3846","3","0.0464158883361278","1","equal","0.0133931805627014","0.0447649520849116","0.309658726385426","0.632183140966961"
"3847","3","0.0464158883361278","1","patch","NaN","NaN","NaN","NaN"
"3848","3","0.0464158883361278","2.15443469003188","0.5","0.0119718652720968","0.00300699897911128","0.00865543331168417","0.976365702437108"
"3849","3","0.0464158883361278","2.15443469003188","1.5","0","0.00608576084903634","0","1.0595355971116"
"3850","3","0.0464158883361278","2.15443469003188","equal","0.0384028158655253","0.027633331269016","0.0172693024396319","0.916694550425827"
"3851","3","0.0464158883361278","2.15443469003188","patch","0.0195756299325581","0.0133081533269602","0","0.973101999465296"
"3852","3","0.0464158883361278","4.64158883361278","0.5","0","0","0.00428978426933857","1.0196440725117"
"3853","3","0.0464158883361278","4.64158883361278","1.5","0.0607256193157111","0.00365308421747523","0.00572502245923801","0.929896274007576"
"3854","3","0.0464158883361278","4.64158883361278","equal","0","0.0108528044793833","0","1.05604427330743"
"3855","3","0.0464158883361278","4.64158883361278","patch","0.0928501462186151","0","0","0.912703910839927"
"3856","3","0.1","0.0215443469003188","0.5","0.0744381748648349","0.00510094153318053","0.0561821939259394","0.864278689676045"
"3857","3","0.1","0.0215443469003188","1.5","0","0.0643645474862006","0.0430101701646328","1.03366758298634"
"3858","3","0.1","0.0215443469003188","equal",NA,NA,"NaN",NA
"3859","3","0.1","0.0215443469003188","patch","0","0.0273466143219437","0.0233179161136048","1.07883364255168"
"3860","3","0.1","0.0464158883361278","0.5","0","0.0366621752012808","0.189470235438788","0.779275955780593"
"3861","3","0.1","0.0464158883361278","1.5","0","0.0403354959659119","0.207018092746472","0.771611074281804"
"3862","3","0.1","0.0464158883361278","equal","0","0.0399180817620598","0.216544712694734","0.761486385444905"
"3863","3","0.1","0.0464158883361278","patch","0","0.0655438939128696","0.243470644847111","0.713209938846624"
"3864","3","0.1","0.1","0.5","0","0.0653243902725474","0.274756567621454","0.682292261313975"
"3865","3","0.1","0.1","1.5","0","0.0707191931868318","0.250375331709221","0.684066571350274"
"3866","3","0.1","0.1","equal","0","0.0528990290392884","0.280215662315729","0.683815800361392"
"3867","3","0.1","0.1","patch","0","0.0517296115636151","0.244140557369163","0.70705219373745"
"3868","3","0.1","0.215443469003188","0.5","0","0.0791649316846696","0.4007898991323","0.533820716006709"
"3869","3","0.1","0.215443469003188","1.5","0","0.100582302901097","0.435943083978136","0.486328160674018"
"3870","3","0.1","0.215443469003188","equal","0","0.0755864569361142","0.401978463299015","0.529435787698264"
"3871","3","0.1","0.215443469003188","patch","0","0.095933274294463","0.554792193677357","0.379824897497498"
"3872","3","0.1","0.464158883361278","0.5","0.00477956812369729","0.064513059487983","0.452243903702708","0.478463468685612"
"3873","3","0.1","0.464158883361278","1.5","0.0118017559727456","0.045329939799696","0.464254118550419","0.47861418567714"
"3874","3","0.1","0.464158883361278","equal","0","0.123465952185557","0.585985462951645","0.294491771927502"
"3875","3","0.1","0.464158883361278","patch","0","0.0841496396500249","0.681563348749927","0.246774663632729"
"3876","3","0.1","10","0.5","0","0","0.00140831107373174","1.02292370505239"
"3877","3","0.1","10","1.5","0","0","0.0109841301802676","1.04392339707971"
"3878","3","0.1","10","equal","0","0.00488087494028622","0","1.04417578545358"
"3879","3","0.1","10","patch","0.0237469150579985","0.00839936229884397","0","0.979296695942087"
"3880","3","0.1","1","0.5","0.0199112495380003","0.0154462351461664","0.12719638626545","0.837446129050383"
"3881","3","0.1","1","1.5","0.0314939864628849","0.023675146399864","0.127869461637289","0.816961405499962"
"3882","3","0.1","1","equal","0","0.0197808417171264","0.0819360828065882","0.919265570368265"
"3883","3","0.1","1","patch","NaN","NaN","NaN","NaN"
"3884","3","0.1","2.15443469003188","0.5","0.0155994561013195","0.0072795842847232","0.00685696761729704","0.97026399199666"
"3885","3","0.1","2.15443469003188","1.5","0","0","0.0281202840091119","1.05031981319062"
"3886","3","0.1","2.15443469003188","equal","0.0657276980653866","0","0.0239602736908762","0.916833794386806"
"3887","3","0.1","2.15443469003188","patch","0.0320638121994669","0","0.00204758134420868","0.96981008104859"
"3888","3","0.1","4.64158883361278","0.5","0.00954964642767342","0.00389735851466977","0","0.987604078468347"
"3889","3","0.1","4.64158883361278","1.5","0","0.00748299796542362","0","1.1171133576836"
"3890","3","0.1","4.64158883361278","equal","0.00857236897967872","0.0146683890008631","0","0.978182656635975"
"3891","3","0.1","4.64158883361278","patch","0","0.00818597722844061","0.0196796442543945","0.998561833765801"
"3892","3","0.215443469003188","0.0215443469003188","0.5","0","0.0224974426335253","0.115276960649366","0.905412880593931"
"3893","3","0.215443469003188","0.0215443469003188","1.5","0","0","0.13237520674905","0.958198319403551"
"3894","3","0.215443469003188","0.0215443469003188","equal","0","0.0279250021547097","0.0206980244766894","1.02848969852139"
"3895","3","0.215443469003188","0.0215443469003188","patch","0","0","0.198525770235576","0.831902835088111"
"3896","3","0.215443469003188","0.0464158883361278","0.5","0","0.0436986856497584","0.197678524642286","0.781677506831412"
"3897","3","0.215443469003188","0.0464158883361278","1.5","0.00269984751437746","0.0315433226651611","0.250810659160735","0.714946170659727"
"3898","3","0.215443469003188","0.0464158883361278","equal","0.00431697993191049","0.026948873048354","0.224385819211009","0.744348327808726"
"3899","3","0.215443469003188","0.0464158883361278","patch","0","0.0551766788889361","0.217599507612458","0.72829827063964"
"3900","3","0.215443469003188","0.1","0.5","0","0.0702429922947951","0.327496545112199","0.609102481790239"
"3901","3","0.215443469003188","0.1","1.5","0","0.0759343880329801","0.313085294370704","0.619337175143701"
"3902","3","0.215443469003188","0.1","equal","0","0.0673590875986021","0.323701287605021","0.640834510962702"
"3903","3","0.215443469003188","0.1","patch","0.0121542476921968","0.045911300279179","0.284621101772957","0.657313350255667"
"3904","3","0.215443469003188","0.215443469003188","0.5","0","0.0854720013981537","0.457021935617858","0.473776481018654"
"3905","3","0.215443469003188","0.215443469003188","1.5","0","0.121139146451065","0.470125302447433","0.412229029528977"
"3906","3","0.215443469003188","0.215443469003188","equal","0.0172243554652741","0.140108248091239","0.478421956645244","0.364245439798243"
"3907","3","0.215443469003188","0.215443469003188","patch","0.00862555600081705","0.0905493365434181","0.544224687856733","0.356600419599032"
"3908","3","0.215443469003188","0.464158883361278","0.5","0.0146255275555468","0.0832911656486222","0.367026179086055","0.535057127709777"
"3909","3","0.215443469003188","0.464158883361278","1.5","0.0330595569750716","0.157164142375559","0.417636914332425","0.392139386316945"
"3910","3","0.215443469003188","0.464158883361278","equal","0","0.0336450187857785","0.491122940831543","0.477068937879917"
"3911","3","0.215443469003188","0.464158883361278","patch","0","0.179864411530957","0.636844501215684","0.197566893946531"
"3912","3","0.215443469003188","10","0.5","0","0.00242694714292968","0.0117129330760747","0.994117128676883"
"3913","3","0.215443469003188","10","1.5","0.0829389333902079","0","0.0256471776488773","0.922887264086171"
"3914","3","0.215443469003188","10","equal","0","0","0.0115604385536854","1.01787321730845"
"3915","3","0.215443469003188","10","patch","0","0.00590366373168316","0","1.07143185756536"
"3916","3","0.215443469003188","1","0.5","0","0.0090977430873459","0.0760050438237468","0.915904198898247"
"3917","3","0.215443469003188","1","1.5","0","0.0172977674835166","0.15501516164091","0.881605338587918"
"3918","3","0.215443469003188","1","equal","0","0.0117949909300117","0.0108551035007551","1.00522916141968"
"3919","3","0.215443469003188","1","patch","NaN","NaN","NaN","NaN"
"3920","3","0.215443469003188","2.15443469003188","0.5","0","0.00869715333975574","0.00203219547409361","1.00507148353454"
"3921","3","0.215443469003188","2.15443469003188","1.5","0","0","0.0217591026785356","0.986235657722098"
"3922","3","0.215443469003188","2.15443469003188","equal","0","0.0123727481901771","0.0271093969148127","0.999285089905377"
"3923","3","0.215443469003188","2.15443469003188","patch","NaN","NaN","NaN","NaN"
"3924","3","0.215443469003188","4.64158883361278","0.5","0.030772127344841","0","0.0118111869478248","0.962604301848641"
"3925","3","0.215443469003188","4.64158883361278","1.5","0.0521193919003237","0","0.00393387187411853","0.947761707861856"
"3926","3","0.215443469003188","4.64158883361278","equal","0.00753937060223209","0.0102924726225173","0.00131851934132321","0.980849637433927"
"3927","3","0.215443469003188","4.64158883361278","patch","0.00662356678885134","0.00924516770860839","0.0040652453303921","0.980066020172148"
"3928","3","0.464158883361278","0.0215443469003188","0.5","0","0.0480583207408165","0","1.00279660758553"
"3929","3","0.464158883361278","0.0215443469003188","1.5",NA,NA,"NaN",NA
"3930","3","0.464158883361278","0.0215443469003188","equal","NaN","NaN","NaN","NaN"
"3931","3","0.464158883361278","0.0215443469003188","patch",NA,NA,"NaN",NA
"3932","3","0.464158883361278","0.0464158883361278","0.5","0","0.0306663616535557","0.271358662022317","0.70397219886474"
"3933","3","0.464158883361278","0.0464158883361278","1.5","0.00818610969606204","0.030764939937725","0.214454382398256","0.746594567967957"
"3934","3","0.464158883361278","0.0464158883361278","equal","0","0.0390821774152993","0.216078754323477","0.778769316286539"
"3935","3","0.464158883361278","0.0464158883361278","patch","0.00999781280080114","0.0654733838763285","0.188016478423357","0.736512324899514"
"3936","3","0.464158883361278","0.1","0.5","0.000634757472339098","0.0951396672105013","0.34388879772992","0.560336777587239"
"3937","3","0.464158883361278","0.1","1.5","0","0.078476479659799","0.355646489167903","0.589228470558125"
"3938","3","0.464158883361278","0.1","equal","0","0.0766838138995519","0.420889874618917","0.509583829874979"
"3939","3","0.464158883361278","0.1","patch","0","0.0839016351255958","0.419038493546147","0.497557372828434"
"3940","3","0.464158883361278","0.215443469003188","0.5","0.0120261659919454","0.081564229840978","0.451063190240671","0.455346413926405"
"3941","3","0.464158883361278","0.215443469003188","1.5","0.0272786183656053","0.111580612797969","0.580273748472131","0.280867020364294"
"3942","3","0.464158883361278","0.215443469003188","equal","0.0304361343251195","0.155922691770712","0.472423535195016","0.341217638709153"
"3943","3","0.464158883361278","0.215443469003188","patch","0","0.0916316694540317","0.593364077011191","0.316061739878201"
"3944","3","0.464158883361278","0.464158883361278","0.5","0.00825096481118959","0.0578676085287637","0.284000350914833","0.649881075745214"
"3945","3","0.464158883361278","0.464158883361278","1.5","0","0.0950107607432445","0.293791246360975","0.615759806086349"
"3946","3","0.464158883361278","0.464158883361278","equal","0.119812031810873","0.00143470708106019","0","0.886679390185917"
"3947","3","0.464158883361278","0.464158883361278","patch","0","0.229644013810955","0.59440675183236","0.181468306894678"
"3948","3","0.464158883361278","10","0.5","0","0","0.0111447577959984","0.993765831981223"
"3949","3","0.464158883361278","10","1.5","0","0.012897336964513","0","0.998157824009734"
"3950","3","0.464158883361278","10","equal","0","0.00310728403831495","0.0133954185009451","0.988090988078298"
"3951","3","0.464158883361278","10","patch","NaN","NaN","NaN","NaN"
"3952","3","0.464158883361278","1","0.5","0.0246816352601985","0.00963701245862525","0.0355932141210193","0.930088138160157"
"3953","3","0.464158883361278","1","1.5","0.00256503291713472","0.0398193622899711","0.0573357174381268","0.900279887354767"
"3954","3","0.464158883361278","1","equal","0.077718911326363","0.000151401882858671","0.00644383964136586","0.915685847149412"
"3955","3","0.464158883361278","1","patch","NaN","NaN","NaN","NaN"
"3956","3","0.464158883361278","2.15443469003188","0.5","0.00201182771051789","0","0.00501186802052689","0.99315130189476"
"3957","3","0.464158883361278","2.15443469003188","1.5","0","0.0074982440921787","0.0387099469794335","0.993812032513558"
"3958","3","0.464158883361278","2.15443469003188","equal","0.0208302493467583","0","0.0361980633081835","0.953169208474528"
"3959","3","0.464158883361278","2.15443469003188","patch","0.0148655987697921","0","0.0186890714584217","0.979008968144428"
"3960","3","0.464158883361278","4.64158883361278","0.5","0.0148540862693834","0.0020648774849511","0.000161302612538994","0.982919733633126"
"3961","3","0.464158883361278","4.64158883361278","1.5","0.034926706187956","0","0.0194466770059286","0.969612746723586"
"3962","3","0.464158883361278","4.64158883361278","equal","0.0317916453359754","0.00497655788407436","0","0.964101271247047"
"3963","3","0.464158883361278","4.64158883361278","patch","0","0.0341190102378234","0.0375388341897427","0.96289999458213"
"3964","3","1e-05","0.1","0.5",NA,NA,NA,NA
"3965","3","1e-05","0.215443469003188","0.5","0.0081684562932246","0.00889758283423558","0.0334456699264247","0.949488290946115"
"3966","3","1e-05","0.215443469003188","1.5","0","0.0154869813669529","0.015854932845567","1.03546421047412"
"3967","3","1e-05","0.215443469003188","equal","0","0.0147633321716004","0","1.02843556941457"
"3968","3","1e-05","0.464158883361278","0.5","0","0.0105840067442597","0.0422184480431821","0.970141274164692"
"3969","3","1e-05","0.464158883361278","1.5","0","0","0.00349203413757526","1.03103138265962"
"3970","3","1e-05","0.464158883361278","equal","0.0081287971246099","0.000565933982539013","0.00173474452874345","0.989570524364108"
"3971","3","1e-05","10","0.5","0.0536527429192805","0.00156503880741132","0.0107322106578638","0.934050007615444"
"3972","3","1e-05","10","1.5","0.0313580674496943","0","0","0.969359029317601"
"3973","3","1e-05","10","equal","0.0065954980829267","0","0.0039793055399947","0.991334317195608"
"3974","3","1e-05","10","patch",NA,NA,NA,NA
"3975","3","1e-05","1","0.5","0","0","0.0522350505339296","0.979997495309176"
"3976","3","1e-05","1","1.5","0","0","0.00408995553369196","1.00711809775849"
"3977","3","1e-05","1","equal","0","0.00254670056374129","0.000218544996236414","1.00236116953547"
"3978","3","1e-05","1","patch",NA,NA,NA,NA
"3979","3","1e-05","2.15443469003188","0.5","0.0676010090362936","0","0.00774001680868952","0.932359169586009"
"3980","3","1e-05","2.15443469003188","1.5","0.00597423805924591","0.00196418002091547","0","0.996315432412347"
"3981","3","1e-05","2.15443469003188","equal","0.00135655089033915","0","0.0101021658284164","0.993147316386025"
"3982","3","1e-05","2.15443469003188","patch",NA,NA,NA,NA
"3983","3","1e-05","4.64158883361278","0.5","0.0571176506098234","0.00190511559567264","0","0.943867674904332"
"3984","3","1e-05","4.64158883361278","1.5","0","0.000699149996164161","0.00140406016429306","1.00158246426302"
"3985","3","1e-05","4.64158883361278","equal","0.00488299911467105","0","0","0.998467178451723"
"3986","3","1e-05","4.64158883361278","patch",NA,NA,NA,NA
"3987","3","2.15443469003188e-05","0.1","0.5",NA,NA,NA,NA
"3988","3","2.15443469003188e-05","0.215443469003188","0.5","0.0219621565063505","0.0058648283343059","0.0253128433227465","0.946860171836597"
"3989","3","2.15443469003188e-05","0.215443469003188","1.5","0","0.00817346588240964","0.0221265170484689","0.973685790371515"
"3990","3","2.15443469003188e-05","0.215443469003188","equal","0.0867429441621357","0.00290936581174273","0.0218944428675693","0.888453247158552"
"3991","3","2.15443469003188e-05","0.464158883361278","0.5","0","0.0125569278998371","0.0652230067078862","0.938551798496129"
"3992","3","2.15443469003188e-05","0.464158883361278","1.5","0","0.00374227285863094","0.0111594562595649","1.00141507227273"
"3993","3","2.15443469003188e-05","0.464158883361278","equal","0.0122437780668369","0","0.00368694605597797","0.984998576951774"
"3994","3","2.15443469003188e-05","0.464158883361278","patch",NA,NA,NA,NA
"3995","3","2.15443469003188e-05","10","0.5","0","0.000496705952474974","0","1.0543968701182"
"3996","3","2.15443469003188e-05","10","1.5","0.0359822448258863","0.00319643596890196","0.00232338738837035","0.958497931816841"
"3997","3","2.15443469003188e-05","10","equal","0","0.00522102701266136","0","1.00172839330494"
"3998","3","2.15443469003188e-05","10","patch",NA,NA,"NaN",NA
"3999","3","2.15443469003188e-05","1","0.5","0","0","0.0308290362453333","0.980771383801228"
"4000","3","2.15443469003188e-05","1","1.5","0","0","0.00518595756919082","1.00734883618796"
"4001","3","2.15443469003188e-05","1","equal","0","0","0.010386682912698","0.999565260223031"
"4002","3","2.15443469003188e-05","1","patch",NA,NA,NA,NA
"4003","3","2.15443469003188e-05","2.15443469003188","0.5","0","0.00264782305924538","0.0177690057555344","1.02388973674155"
"4004","3","2.15443469003188e-05","2.15443469003188","1.5","0.000555863054671812","0","0.00842648708546234","0.993882004770856"
"4005","3","2.15443469003188e-05","2.15443469003188","equal","0.00738751915675562","0","0.000954093874958484","0.994043391430143"
"4006","3","2.15443469003188e-05","4.64158883361278","0.5","0.0255545307631742","0","0.00853758763462187","0.967047765496885"
"4007","3","2.15443469003188e-05","4.64158883361278","1.5","0","0","0.00678264729148981","1.01533807921918"
"4008","3","2.15443469003188e-05","4.64158883361278","equal","0.00121607510429289","0","0.00468507066222634","0.996164535664831"
"4009","3","4.64158883361278e-05","0.1","0.5",NA,NA,NA,NA
"4010","3","4.64158883361278e-05","0.1","1.5",NA,NA,NA,NA
"4011","3","4.64158883361278e-05","0.215443469003188","0.5","0","0.0194477256296846","0.0542144999759889","0.941585118593131"
"4012","3","4.64158883361278e-05","0.215443469003188","1.5","0","0.00571845383831038","0.0214751735680789","1.00987052336098"
"4013","3","4.64158883361278e-05","0.215443469003188","equal","0","0.0102660238846057","0.010977259202287","1.01208193375878"
"4014","3","4.64158883361278e-05","0.215443469003188","patch",NA,NA,NA,NA
"4015","3","4.64158883361278e-05","0.464158883361278","0.5","0.00265160716388124","0.0131894700227148","0.0668400811030553","0.917318841710349"
"4016","3","4.64158883361278e-05","0.464158883361278","1.5","0.0058785325941404","0.00660978634742393","0.0111417179325047","0.976369963125931"
"4017","3","4.64158883361278e-05","0.464158883361278","equal","0","1.54464385008213e-05","0.00524993435677379","1.00305585145636"
"4018","3","4.64158883361278e-05","0.464158883361278","patch",NA,NA,NA,NA
"4019","3","4.64158883361278e-05","10","0.5","0.0530907936065474","0.00386488024105491","0","0.952218034502358"
"4020","3","4.64158883361278e-05","10","1.5","0.0196852189584322","0.000832283058492589","0","0.983173124534094"
"4021","3","4.64158883361278e-05","10","equal","0","0","0.00387104070956834","1.00979003595356"
"4022","3","4.64158883361278e-05","10","patch",NA,NA,"NaN",NA
"4023","3","4.64158883361278e-05","1","0.5","0.0306484370127235","0.0310285678212016","0.0264564109635643","0.911866584202511"
"4024","3","4.64158883361278e-05","1","1.5","0","0.00562991955098235","0.00178128010434508","1.0347220997251"
"4025","3","4.64158883361278e-05","1","equal","0.00562477264962258","0","0.00871592289118561","0.98959317465148"
"4026","3","4.64158883361278e-05","1","patch",NA,NA,NA,NA
"4027","3","4.64158883361278e-05","2.15443469003188","0.5","0.0459417566786607","0.00102811986125484","0","0.956100734870732"
"4028","3","4.64158883361278e-05","2.15443469003188","1.5","0","0.00118754077063032","0","1.0153953390856"
"4029","3","4.64158883361278e-05","2.15443469003188","equal","0.00292946209381661","0.00160574363963284","0.0022047839120678","0.993260010354483"
"4030","3","4.64158883361278e-05","2.15443469003188","patch",NA,NA,"NaN",NA
"4031","3","4.64158883361278e-05","4.64158883361278","0.5","0.0545278145056662","4.97520127217266e-05","0","0.950447303117482"
"4032","3","4.64158883361278e-05","4.64158883361278","1.5","0","0","0.0143419823391429","0.998473778298964"
"4033","3","4.64158883361278e-05","4.64158883361278","equal","0.00390711166999946","0.00291450597126075","0","0.996778150846345"
"4034","3","9.99999999999999e-05","0.1","0.5","0.00803796731085604","0","0.443776641586408","0.701308275866839"
"4035","3","9.99999999999999e-05","0.1","1.5",NA,NA,NA,NA
"4036","3","9.99999999999999e-05","0.215443469003188","0.5","0.0288749609960504","0.0166369624108879","0.072505557230322","0.88198251936274"
"4037","3","9.99999999999999e-05","0.215443469003188","1.5","0.00161512982287215","0.0091341687885389","0.0417147821365536","0.947535919252035"
"4038","3","9.99999999999999e-05","0.215443469003188","equal","0","0","0.044506504428883","0.975571131934407"
"4039","3","9.99999999999999e-05","0.215443469003188","patch",NA,NA,"NaN",NA
"4040","3","9.99999999999999e-05","0.464158883361278","0.5","0","0.0279847981532885","0.110286092663912","0.880810434841464"
"4041","3","9.99999999999999e-05","0.464158883361278","1.5","0","0.0125457203008131","0.0284672835370636","0.96042231157361"
"4042","3","9.99999999999999e-05","0.464158883361278","equal","0.0150992647750814","0.00451833723302519","0.00474749865317259","0.975634899338721"
"4043","3","9.99999999999999e-05","0.464158883361278","patch",NA,NA,NA,NA
"4044","3","9.99999999999999e-05","10","0.5","0","0","0.00797647236231258","1.01424207002581"
"4045","3","9.99999999999999e-05","10","1.5","0","0.00149381376385693","0","1.01970622977085"
"4046","3","9.99999999999999e-05","10","equal","0.0266210214653597","0","0.0042132007906871","0.971035803975014"
"4047","3","9.99999999999999e-05","10","patch","0","0","0.0717511088889358","1.01056458488272"
"4048","3","9.99999999999999e-05","1","0.5","0.0158432572178971","0.00130963539411744","0.0454518073470255","0.93739530004096"
"4049","3","9.99999999999999e-05","1","1.5","0.0331910897663932","0","0.00751885478453085","0.96424459597028"
"4050","3","9.99999999999999e-05","1","equal","0.0200628719413616","0","0.00583965014422738","0.977161704445787"
"4051","3","9.99999999999999e-05","1","patch","0.100131369486673","0.0115910729496873","0.00689552413994821","0.881382033423691"
"4052","3","9.99999999999999e-05","2.15443469003188","0.5","0","0.0154798125695937","0","1.03524062317989"
"4053","3","9.99999999999999e-05","2.15443469003188","1.5","0","0","0.0127575074791655","0.992252093398073"
"4054","3","9.99999999999999e-05","2.15443469003188","equal","0.0144158061952063","0","0.00602593972118981","0.983846218948323"
"4055","3","9.99999999999999e-05","4.64158883361278","0.5","0.0418305589742223","0.0140205827395647","0.00940489814512235","0.934743960141091"
"4056","3","9.99999999999999e-05","4.64158883361278","1.5","0.00544703346310438","0","0.00174991021674653","0.995530950599002"
"4057","3","9.99999999999999e-05","4.64158883361278","equal","0.0196483019283442","0","0.00533147979512161","0.977018096215244"
"4058","3","9.99999999999999e-05","4.64158883361278","patch",NA,NA,NA,NA
"4059","4","0.000215443469003188","0.1","0.5","NaN","NaN","NaN","NaN"
"4060","4","0.000215443469003188","0.1","equal",NA,NA,NA,NA
"4061","4","0.000215443469003188","0.1","patch",NA,NA,NA,NA
"4062","4","0.000215443469003188","0.215443469003188","0.5","0","0.00723362297074093","0.0633002029540227","0.93646733464474"
"4063","4","0.000215443469003188","0.215443469003188","1.5","0","0.00972184178120361","0.0127895198531911","1.01282233731595"
"4064","4","0.000215443469003188","0.215443469003188","equal","0","0.000515560877660359","0.016686627864086","0.986193221800164"
"4065","4","0.000215443469003188","0.215443469003188","patch","0.0786214149411575","0.0194383076730643","0.067072422509472","0.834867854876306"
"4066","4","0.000215443469003188","0.464158883361278","0.5","0.00724255384145001","0","0.0254416238838586","0.975422509084231"
"4067","4","0.000215443469003188","0.464158883361278","1.5","0","0.00381137756961969","0.000802122294558227","1.04990658161192"
"4068","4","0.000215443469003188","0.464158883361278","equal","0.00230403535079404","0","0.0226973576409359","0.977950564301092"
"4069","4","0.000215443469003188","0.464158883361278","patch","0","0","0.0364832260969801","1.04783112735938"
"4070","4","0.000215443469003188","10","0.5","0.0145863496249137","0","0.0120160326852214","0.98223864577982"
"4071","4","0.000215443469003188","10","1.5","0","0","0.0140487704374166","1.02291624190772"
"4072","4","0.000215443469003188","10","equal","0.00326610920316661","0.00275126867095521","0","0.995240359710926"
"4073","4","0.000215443469003188","10","patch","0.16300079420819","0.0300482390592768","0","0.814058143974981"
"4074","4","0.000215443469003188","1","0.5","0.026142804002798","0","0.0174527731660952","0.970667988497082"
"4075","4","0.000215443469003188","1","1.5","0","0.00607985201697603","0.00399377335398243","0.99668783137726"
"4076","4","0.000215443469003188","1","equal","0.0216658948603808","0","0.00339592588350657","0.975798864985631"
"4077","4","0.000215443469003188","1","patch","0.145287018045791","0.00313406767059776","0","0.865432732109678"
"4078","4","0.000215443469003188","2.15443469003188","0.5","0.045528574886621","0.00138571130895282","0.00529027112558766","0.947795442678839"
"4079","4","0.000215443469003188","2.15443469003188","1.5","0.0228359337737521","0.0118441884867222","0.021175173711409","0.944144704028117"
"4080","4","0.000215443469003188","2.15443469003188","equal","0","0.00202711907136877","0","1.03604638776018"
"4081","4","0.000215443469003188","2.15443469003188","patch","0.0905920712365444","0.0071487660041708","0","0.914448550659015"
"4082","4","0.000215443469003188","4.64158883361278","0.5","0","0.00812731137679856","0","1.04308627636506"
"4083","4","0.000215443469003188","4.64158883361278","1.5","0.0199339994225031","0.00248734780526139","0.0104271819853829","0.967151470786853"
"4084","4","0.000215443469003188","4.64158883361278","equal","0","0.000270930023522076","0.000740268272366951","1.00274011761149"
"4085","4","0.000215443469003188","4.64158883361278","patch","0.0110186207843767","0","0.107901137073016","0.935011340524677"
"4086","4","0.000464158883361278","0.1","0.5","0","0","0.166059263073728","1.1973631048889"
"4087","4","0.000464158883361278","0.1","1.5","NaN","NaN","NaN","NaN"
"4088","4","0.000464158883361278","0.215443469003188","0.5","0.0921845257793359","0.00827327874094652","0.149061073371722","0.750481122107996"
"4089","4","0.000464158883361278","0.215443469003188","1.5","0","0.0379192974656249","0.180946106455985","0.806971471218685"
"4090","4","0.000464158883361278","0.215443469003188","equal","0","0.00354729284133859","0.00882920177679347","1.1462157998076"
"4091","4","0.000464158883361278","0.215443469003188","patch","0.00376041299238317","0.0105342365101708","0.28989966187445","0.695805688622996"
"4092","4","0.000464158883361278","0.464158883361278","0.5","0","0.00322038493095311","0.00552678894592096","1.09681139811231"
"4093","4","0.000464158883361278","0.464158883361278","1.5","0.0588348343963059","0.0178103138859423","0.311783457954513","0.611571393763239"
"4094","4","0.000464158883361278","0.464158883361278","equal","0","0","0.0128221494233056","1.00167927016476"
"4095","4","0.000464158883361278","0.464158883361278","patch","0","0","0","1.01108210725042"
"4096","4","0.000464158883361278","10","0.5","0.023046545918655","0","0.00925935485612805","0.980343647655935"
"4097","4","0.000464158883361278","10","1.5","0.0817806387050082","0.00203610602863358","0.00659955775884746","0.909583697507511"
"4098","4","0.000464158883361278","10","equal","0.0105148189802107","0.0071599587340121","0.0023686288064948","0.979956593479282"
"4099","4","0.000464158883361278","10","patch","NaN","NaN","NaN","NaN"
"4100","4","0.000464158883361278","1","0.5","0.0513767979999388","0","0.0100432579223744","0.945138288954927"
"4101","4","0.000464158883361278","1","1.5","0","0","0.00236842595878661","1.01863111091876"
"4102","4","0.000464158883361278","1","equal","0","0","0.0111801445521463","0.991759871884206"
"4103","4","0.000464158883361278","1","patch","5.18065734628204e-05","0.00996354960811308","0","0.995529405496206"
"4104","4","0.000464158883361278","2.15443469003188","0.5","0","0","0.0058216120213388","1.01459228144685"
"4105","4","0.000464158883361278","2.15443469003188","1.5","0.0295192322700873","0.000536441354640482","0","0.972764715926827"
"4106","4","0.000464158883361278","2.15443469003188","equal","0.0325829603821878","0","0.0179262958072282","0.962532468201732"
"4107","4","0.000464158883361278","2.15443469003188","patch","0","0.451901703329417","0","2.13609153416437"
"4108","4","0.000464158883361278","4.64158883361278","0.5","0.116023378445438","0.0103395443840082","0.0145675171166938","0.85906956005386"
"4109","4","0.000464158883361278","4.64158883361278","1.5","0","0","0.00366612288228052","1.01184006039114"
"4110","4","0.000464158883361278","4.64158883361278","equal","0","0","0.00836139942121228","0.993278946264518"
"4111","4","0.000464158883361278","4.64158883361278","patch","0","0.00670820458488919","0","1.02115183089379"
"4112","4","0.001","0.0464158883361278","0.5",NA,NA,NA,NA
"4113","4","0.001","0.0464158883361278","equal",NA,NA,"NaN",NA
